"Run ID","Flow","precision","Hyperparameters"
"8266773","mlr.classif.ranger(9)","0.9983","num.trees:177,mtry:4,min.node.size:3,sample.fraction:959618230373599,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8147963","mlr.classif.ranger(9)","0.9983","num.trees:1179,mtry:3,min.node.size:1,replace:FALSE,sample.fraction:773444906342775,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8148000","mlr.classif.ranger(9)","0.9983","num.trees:56,mtry:6,min.node.size:2,replace:FALSE,sample.fraction:764840937429108,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8267910","mlr.classif.ranger(9)","0.9983","num.trees:1000,mtry:5,min.node.size:5,replace:FALSE,sample.fraction:858669773070142,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8579513","mlr.classif.ranger(15)","0.9983","num.trees:1503,mtry:3,min.node.size:7,replace:FALSE,sample.fraction:969109303038567,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8637923","mlr.classif.ranger(9)","0.9983","num.trees:1362,mtry:6,min.node.size:1,replace:FALSE,sample.fraction:618575523653999,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8612661","mlr.classif.ranger(9)","0.9983","num.trees:637,mtry:6,min.node.size:5,replace:FALSE,sample.fraction:972491985815577,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8626983","mlr.classif.ranger(9)","0.9983","num.trees:1903,mtry:4,min.node.size:3,replace:FALSE,sample.fraction:681348323845305,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8643057","mlr.classif.ranger(15)","0.9983","num.trees:1760,mtry:4,min.node.size:3,replace:FALSE,sample.fraction:724821091466583,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8605138","mlr.classif.ranger(9)","0.9983","num.trees:1082,mtry:6,min.node.size:3,replace:FALSE,sample.fraction:665261158160865,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8721461","mlr.classif.ranger(9)","0.9983","num.trees:1426,mtry:6,min.node.size:4,replace:FALSE,sample.fraction:733330826624297,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8611524","mlr.classif.ranger(9)","0.9983","num.trees:314,mtry:5,min.node.size:5,replace:FALSE,sample.fraction:887376975035295,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8636293","mlr.classif.ranger(16)","0.9983","num.trees:713,mtry:6,min.node.size:5,replace:FALSE,sample.fraction:897484453697689,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8632690","mlr.classif.ranger(9)","0.9983","num.trees:580,mtry:4,min.node.size:1,replace:FALSE,sample.fraction:712534467596561,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8666163","mlr.classif.ranger(9)","0.9983","num.trees:1883,mtry:3,min.node.size:1,replace:FALSE,sample.fraction:828300153883174,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8777328","mlr.classif.ranger(9)","0.9983","num.trees:797,mtry:3,min.node.size:3,replace:FALSE,sample.fraction:784031186555512,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6296023","mlr.classif.svm(6)","0.9967","cost:406165939662,gamma:25008666036497,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7388176","mlr.classif.xgboost(9)","0.9967","eta:506301182706152,depth:7,weight:01874860448085,subsample:695120373088866,bytree:723323758691549,bylevel:766951661324129,lambda:10964136136241,alpha:00264872884205754,nthread:1,nrounds:3474,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7411440","mlr.classif.svm(6)","0.9967","cost:8201107406638,gamma:258407415911215,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7405781","mlr.classif.xgboost(9)","0.9967","eta:793637477127577,depth:3,weight:49490926942439,subsample:634283059742302,bytree:527500932337716,bylevel:273065285058692,lambda:00762100761229087,alpha:761616399955258,nthread:1,nrounds:3656,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6290504","mlr.classif.svm(6)","0.9967","cost:129024213091,gamma:244135374907645,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6291398","mlr.classif.svm(6)","0.9967","cost:199423976768,gamma:243465005939651,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5393710","mlr.classif.svm(6)","0.9967","cost:0474718078098,gamma:239876775178259,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7361795","mlr.classif.svm(6)","0.9967","cost:876555464804,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6323837","mlr.classif.svm(6)","0.9967","cost:5536520548221,gamma:243467814535153,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7363357","mlr.classif.svm(6)","0.9967","cost:455657537089,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7360849","mlr.classif.svm(6)","0.9967","cost:4798979062414,gamma:265744824977371,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7360993","mlr.classif.svm(6)","0.9967","cost:542928695322,gamma:252938308928567,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6446010","mlr.classif.svm(6)","0.9967","cost:4116821153872,gamma:249566428750465,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6474297","mlr.classif.svm(6)","0.9967","cost:559728192387,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6472941","mlr.classif.svm(6)","0.9967","cost:137455118269,gamma:247392568220572,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6443200","mlr.classif.xgboost(9)","0.9967","eta:228342570069666,depth:7,weight:60337236984077,subsample:293597094574943,bytree:754970743786544,bylevel:501008718740195,lambda:0250003916834494,alpha:385340715170741,nthread:1,nrounds:4722,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6568294","mlr.classif.xgboost(9)","0.9967","eta:389987778920192,depth:5,weight:82411945923506,subsample:721588294720277,bytree:449682713719085,bylevel:748368337284774,lambda:08600999432167,alpha:137781853213972,nthread:1,nrounds:4360,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6612328","mlr.classif.xgboost(9)","0.9967","eta:395412737603206,depth:3,weight:18838604060239,subsample:686167995282449,bytree:78496765694581,bylevel:259807203430682,lambda:367960582282458,alpha:0193599613896717,nthread:1,nrounds:2201,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6610505","mlr.classif.xgboost(9)","0.9967","eta:990005799366216,depth:15,weight:22162054792852,subsample:844483306189068,bytree:283539735944942,bylevel:667995640309528,lambda:196422783001402,alpha:00681791909948046,nthread:1,nrounds:4465,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7452094","mlr.classif.xgboost(9)","0.9967","eta:259512270858266,depth:13,weight:89173826657077,subsample:728854266507551,bytree:966900878585875,bylevel:282190956408158,lambda:533443151537439,alpha:00204849716890681,nthread:1,nrounds:2789,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6529524","mlr.classif.svm(6)","0.9967","cost:177606890301,gamma:270014784974538,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6521114","mlr.classif.svm(6)","0.9967","cost:666385268885,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6511971","mlr.classif.xgboost(9)","0.9967","eta:332538589831274,depth:5,weight:32452830082478,subsample:777499068202451,bytree:41672467184253,bylevel:353298300644383,lambda:0435279249402293,alpha:0549791816103279,nthread:1,nrounds:3433,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6486919","mlr.classif.xgboost(9)","0.9967","eta:0514521508776372,depth:3,weight:39262070428912,subsample:288280648272485,bytree:821285639889538,bylevel:242185917682946,lambda:0061380437636716,alpha:013602334496203,nthread:1,nrounds:3458,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6488794","mlr.classif.xgboost(9)","0.9967","eta:0284489077357907,depth:4,weight:74689558911834,subsample:904252985934727,bytree:819377651205286,bylevel:843302838737145,lambda:00154950864027804,alpha:0663662566638718,nthread:1,nrounds:4478,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6424721","mlr.classif.xgboost(9)","0.9967","eta:0662302898534736,depth:2,weight:22462118669945,subsample:427530490397476,bytree:890286821639165,bylevel:746012310497463,lambda:422505392552209,alpha:191419179590257,nthread:1,nrounds:3426,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6424921","mlr.classif.xgboost(9)","0.9967","eta:113161489290639,depth:5,weight:47309289612886,subsample:600912353768945,bytree:531737696146592,bylevel:714536857325584,lambda:0215027777405322,alpha:00349506436085592,nthread:1,nrounds:3316,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6378988","mlr.classif.xgboost(9)","0.9967","eta:889508306310272,depth:3,weight:75899298939463,subsample:372470675595105,bytree:25750079122372,bylevel:651135397609323,lambda:8430468899069,alpha:0174281853528157,nthread:1,nrounds:2708,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6380582","mlr.classif.xgboost(9)","0.9967","eta:282850276857743,depth:7,weight:91101312712608,subsample:446936000627466,bytree:558447456452996,bylevel:389923069626093,lambda:00129407778352507,alpha:216685509038457,nthread:1,nrounds:2033,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7477957","mlr.classif.svm(6)","0.9967","cost:8862737749196,gamma:233923809461777,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6533953","mlr.classif.xgboost(9)","0.9967","eta:219200724941171,depth:12,weight:87929185275857,subsample:928603811073117,bytree:646775532281026,bylevel:367413313128054,lambda:0490150898596543,alpha:0329750491604562,nthread:1,nrounds:1748,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7494079","mlr.classif.xgboost(9)","0.9967","eta:499485644311644,depth:9,weight:15251212803,subsample:99797727514524,bytree:26012997678481,bylevel:916615987196565,lambda:0271555111951136,alpha:0187885300276266,nthread:1,nrounds:3045,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6795227","mlr.classif.svm(6)","0.9967","cost:237721235792,gamma:248754622523359,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5675282","mlr.classif.xgboost(9)","0.9967","eta:195580900991815,depth:4,weight:52311679411666,subsample:494697744515724,bytree:831961672287434,bylevel:641708632465452,lambda:167800474029889,alpha:00419372495939627,nthread:1,nrounds:4255,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6685504","mlr.classif.svm(6)","0.9967","cost:414009064424,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6688195","mlr.classif.svm(6)","0.9967","cost:065245977601,gamma:270544366020081,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6691437","mlr.classif.svm(6)","0.9967","cost:6475735495857,gamma:23551395325561,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6703992","mlr.classif.svm(6)","0.9967","cost:674850019425,gamma:265616443196567,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7462242","mlr.classif.svm(6)","0.9967","cost:745297928233,gamma:251491058242757,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6569193","mlr.classif.xgboost(9)","0.9967","eta:190075662039916,depth:2,weight:53427259992272,subsample:527235352597199,bytree:678349937079474,bylevel:95128173311241,lambda:0433833483340303,alpha:45842069827389,nthread:1,nrounds:4040,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6384023","mlr.classif.xgboost(9)","0.9967","eta:0909526371605821,depth:3,weight:99813940291561,subsample:614469498349354,bytree:586551961721852,bylevel:892005834262818,lambda:00450363785645166,alpha:727147030464797,nthread:1,nrounds:3548,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6680313","mlr.classif.xgboost(9)","0.9967","eta:683088239781185,weight:97798808830411,subsample:812094854912721,bytree:933066456345841,bylevel:261130785569549,lambda:75703804222723,alpha:399847855926864,nthread:1,nrounds:2239,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5669796","mlr.classif.xgboost(9)","0.9967","eta:319100450093478,weight:67820808079743,subsample:539143604785204,bytree:303380750818178,bylevel:72337111691013,lambda:0566695747575,alpha:00185035422906978,nthread:1,nrounds:3888,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6831326","mlr.classif.svm(6)","0.9967","cost:4216173270756,gamma:264703102625213,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6895403","mlr.classif.svm(6)","0.9967","cost:6043240087895,gamma:245098380434757,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6895618","mlr.classif.svm(6)","0.9967","cost:764511797092,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7588924","mlr.classif.svm(6)","0.9967","cost:411536792864,gamma:246283084032281,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6836453","mlr.classif.xgboost(9)","0.9967","eta:220347390242282,depth:13,weight:50335944328815,subsample:978724470408633,bytree:565797134768218,bylevel:909203707473353,lambda:51452898034864,alpha:071523279090605,nthread:1,nrounds:4155,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7516231","mlr.classif.svm(6)","0.9967","cost:706200681844,gamma:267296752302747,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7519088","mlr.classif.svm(6)","0.9967","cost:400534584546,gamma:261474314609168,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6916976","mlr.classif.xgboost(9)","0.9967","eta:39954579892614,depth:12,weight:19902788079813,subsample:814679300552234,bytree:544859393732622,bylevel:394945777952671,lambda:16679885739755,alpha:0126480813452622,nthread:1,nrounds:4062,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6919080","mlr.classif.xgboost(9)","0.9967","eta:151611088127917,depth:9,weight:48032454887288,subsample:807783066877164,bytree:805026449495926,bylevel:331486474256963,lambda:379592877627062,alpha:0203161006894923,nthread:1,nrounds:3186,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6937180","mlr.classif.xgboost(9)","0.9967","eta:270106130833601,depth:8,weight:90993697177317,subsample:843335864506662,bytree:310434865066782,bylevel:854258575243875,lambda:371533860002378,alpha:0335873102313721,nthread:1,nrounds:2161,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6939300","mlr.classif.xgboost(9)","0.9967","eta:0827409939090763,depth:4,weight:09544077873407,subsample:737619360745885,bytree:808715143008158,bylevel:331574126845226,lambda:11446331609659,alpha:0791695467098393,nthread:1,nrounds:2815,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6923467","mlr.classif.xgboost(9)","0.9967","eta:196681908096174,depth:15,weight:74337328194358,subsample:675299514830112,bytree:275650411378592,bylevel:97922353586182,lambda:08285634022912,alpha:179395996877416,nthread:1,nrounds:3767,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6891691","mlr.classif.svm(6)","0.9967","cost:248697471643,gamma:261997418843706,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7729638","mlr.classif.xgboost(9)","0.9967","eta:233702830230891,depth:8,weight:67553714635945,subsample:503469259291887,bytree:954978978959844,bylevel:808303494472057,lambda:33218190425172,alpha:0386681910470744,nthread:1,nrounds:2952,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7730040","mlr.classif.xgboost(9)","0.9967","eta:613449263665063,depth:11,weight:20855294864865,subsample:71160376726184,bytree:783463856903836,bylevel:478911808924749,lambda:6864488097472,alpha:00871508537250682,nthread:1,nrounds:719,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7772376","mlr.classif.svm(6)","0.9967","cost:9878024731039,gamma:262138617640008,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7781297","mlr.classif.xgboost(9)","0.9967","eta:586143519180693,depth:7,weight:80793320517218,subsample:880093046487309,bytree:710394786437973,bylevel:66396061796695,lambda:00595724443156908,alpha:680310553652696,nthread:1,nrounds:2205,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7781616","mlr.classif.xgboost(9)","0.9967","eta:166625819574415,weight:97280012067672,subsample:70163228015881,bytree:406632174737751,bylevel:694684271002188,lambda:972479146207927,alpha:0052123828872314,nthread:1,nrounds:2232,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7661546","mlr.classif.xgboost(9)","0.9967","eta:325087856829436,depth:11,weight:5132584186319,subsample:455643645091914,bytree:547946232371032,bylevel:898822674760595,lambda:0210498824942742,alpha:185655129730755,nthread:1,nrounds:2525,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7664107","mlr.classif.xgboost(9)","0.9967","eta:497940491951605,depth:11,weight:69278903152778,subsample:770423111855052,bytree:956707430072129,bylevel:87326957564801,lambda:4730939829886,alpha:00124253091537636,nthread:1,nrounds:1740,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7688070","mlr.classif.svm(6)","0.9967","cost:608977869141,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7730666","mlr.classif.xgboost(9)","0.9967","eta:549952391625218,depth:13,weight:99572178838386,subsample:720456100557931,bytree:525665036169812,bylevel:152083790395409,lambda:0162376120859204,alpha:0130615424392609,nthread:1,nrounds:4531,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7730731","mlr.classif.xgboost(9)","0.9967","eta:101076281113231,depth:8,weight:3150080974373,subsample:83005281612277,bytree:642368654720485,bylevel:444037216017023,lambda:0146516091302507,alpha:111916701674679,nthread:1,nrounds:4438,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7732255","mlr.classif.xgboost(9)","0.9967","eta:659594079949826,depth:12,weight:64837507998088,subsample:780237620370463,bytree:561428010463715,bylevel:232879831921309,lambda:661306913366,alpha:0242999218759985,nthread:1,nrounds:4582,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7732305","mlr.classif.xgboost(9)","0.9967","eta:284609976159576,depth:4,weight:29359257683636,subsample:623465589247644,bytree:613497980171815,bylevel:524666575249285,lambda:00917852490023069,alpha:0041748551932735,nthread:1,nrounds:4808,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7732382","mlr.classif.xgboost(9)","0.9967","eta:0896208813134789,depth:10,weight:72006393037163,subsample:941290904255584,bytree:322124860715121,bylevel:705595521023497,lambda:27891890629762,alpha:00283042865974999,nthread:1,nrounds:4054,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7733100","mlr.classif.xgboost(9)","0.9967","eta:124754051472822,depth:3,weight:05827491165844,subsample:305807227501646,bytree:984847875777632,bylevel:135989506496117,lambda:154994369751009,alpha:288863920441915,nthread:1,nrounds:4330,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7716786","mlr.classif.xgboost(9)","0.9967","eta:0813808486834071,depth:4,weight:613341189683,subsample:433590788696893,bytree:694227047031745,bylevel:985591818345711,lambda:0798510287111847,alpha:00704434313407294,nthread:1,nrounds:3705,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7738167","mlr.classif.svm(6)","0.9967","cost:8406389994627,gamma:173487600526983,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7708841","mlr.classif.svm(6)","0.9967","cost:903890260497,gamma:265926144690067,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7750695","mlr.classif.xgboost(9)","0.9967","eta:638004439024436,depth:3,weight:40336591038668,subsample:72020831934642,bytree:461075672879815,bylevel:515259001636878,lambda:00751203627893,alpha:172298818051485,nthread:1,nrounds:764,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7750292","mlr.classif.xgboost(9)","0.9967","eta:0449177022429093,depth:9,weight:70996174559772,subsample:391729862103239,bytree:441075690556318,bylevel:8653628770262,lambda:00338018623324585,alpha:00136964148537052,nthread:1,nrounds:4741,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7749334","mlr.classif.xgboost(9)","0.9967","eta:501238736129536,depth:9,weight:93009130784795,subsample:860522978124209,bytree:895615766057745,bylevel:535660387249663,lambda:00438234670656159,alpha:395715665250433,nthread:1,nrounds:3731,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7749622","mlr.classif.xgboost(9)","0.9967","eta:155827985697646,depth:10,weight:67253869383784,subsample:846355652576312,bytree:772443431895226,bylevel:705853742081672,lambda:0128727548379234,alpha:0277875798629628,nthread:1,nrounds:4518,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7751776","mlr.classif.xgboost(9)","0.9967","eta:73403335664283,depth:8,weight:61936447483716,subsample:963681634538807,bytree:643112561898306,bylevel:276451601879671,lambda:66510356123882,alpha:00844621759142706,nthread:1,nrounds:4298,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7012150","mlr.classif.svm(6)","0.9967","cost:880124326185,gamma:261187852562156,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7012292","mlr.classif.svm(6)","0.9967","cost:896846785158,gamma:270155172907191,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7802523","mlr.classif.xgboost(9)","0.9967","eta:907376187364373,depth:7,weight:32760721783162,subsample:56072245282121,bytree:230948786484078,bylevel:376602235483006,lambda:00362275889956102,alpha:261249142913834,nthread:1,nrounds:3675,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7804397","mlr.classif.xgboost(9)","0.9967","eta:420611959994539,depth:11,weight:35861258294365,subsample:573573854984716,bytree:312920754775405,bylevel:995461367303506,lambda:9410882797344,alpha:0818066499946518,nthread:1,nrounds:4703,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7853973","mlr.classif.xgboost(9)","0.9967","eta:423887705789959,depth:10,weight:29222483834858,subsample:381709316768683,bytree:339198902947828,bylevel:670102489180863,lambda:00699241053956382,alpha:00100340969671645,nthread:1,nrounds:3548,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7854648","mlr.classif.xgboost(9)","0.9967","eta:54929355672866,depth:8,weight:37586740802487,subsample:768491209112108,bytree:427246212493628,bylevel:934667886700481,lambda:304956551480781,alpha:0581233730718593,nthread:1,nrounds:1390,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7809803","mlr.classif.xgboost(9)","0.9967","eta:224176111478265,depth:7,weight:32140748985087,subsample:331881020311266,bytree:640386633807793,bylevel:899788504466414,lambda:0563889041885507,alpha:00182580101628461,nthread:1,nrounds:1325,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7812408","mlr.classif.xgboost(9)","0.9967","eta:0987260725568798,depth:9,weight:5080593349339,subsample:26717901781667,bytree:838018264155835,bylevel:609331919811666,lambda:198184694661051,alpha:0129934425645738,nthread:1,nrounds:3170,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6997504","mlr.classif.xgboost(9)","0.9967","eta:158467056023794,depth:13,weight:6764278826635,subsample:943179726949893,bytree:944316991372034,bylevel:239209511550143,lambda:107784574324594,alpha:0155330911169342,nthread:1,nrounds:2561,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6998088","mlr.classif.xgboost(9)","0.9967","eta:122815461529088,weight:54970973278645,subsample:799017333728261,bytree:706157129490748,bylevel:370088918833062,lambda:000980170123860969,alpha:00806403415021453,nthread:1,nrounds:3643,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6999029","mlr.classif.xgboost(9)","0.9967","eta:216286115369874,depth:2,weight:64641092461578,subsample:247530170041136,bytree:46976574184373,bylevel:441688777180389,lambda:42911626120915,alpha:0128232975929949,nthread:1,nrounds:4635,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6984977","mlr.classif.xgboost(9)","0.9967","eta:560945186214616,weight:89959676897386,subsample:916986760031432,bytree:805646870052442,bylevel:809547492070124,lambda:00307896374695664,alpha:0377725712467135,nthread:1,nrounds:1661,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7927628","mlr.classif.xgboost(9)","0.9967","eta:77407580232622,depth:8,weight:95680187064311,subsample:854361767577939,bytree:967749057104811,bylevel:123034652788192,lambda:694027143167673,alpha:0533856038638685,nthread:1,nrounds:2755,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7787956","mlr.classif.xgboost(9)","0.9967","eta:161783608750367,depth:8,weight:36803757209488,subsample:798792896955274,bytree:569583880249411,bylevel:800948004238307,lambda:59939252019833,alpha:167881118399294,nthread:1,nrounds:4758,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
